instance_folder,instance_id,obj,method,time_limit_rescheduling,time_limit_initial,solver_calls,feasibility,real_durations,estimated_start_times,start_times,time_offline,time_online,mode,estimated_durations,obj_pi
j10,7,44.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 38, 29, 30, 29, 21, 43]",0.04733109474182129,0.32234716415405273,quantile_0.9,"[0, 11, 1, 3, 7, 8, 6, 2, 2, 9, 1, 0]",44.0
j10,7,45.0,reactive_quantile_0.9,2,60,1,True,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.04768204689025879,0.4103720188140869,quantile_0.9,"[0, 8, 1, 2, 6, 8, 3, 4, 1, 10, 2, 0]",44.0
j10,7,45.0,reactive_quantile_0.9,2,60,1,True,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.0472109317779541,0.31180787086486816,quantile_0.9,"[0, 8, 1, 5, 8, 6, 2, 3, 3, 11, 1, 0]",45.0
j10,7,42.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 37, 29, 30, 29, 21, 42]",0.04893970489501953,0.3703761100769043,quantile_0.9,"[0, 9, 1, 3, 7, 8, 2, 2, 3, 8, 2, 0]",42.0
j10,7,45.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]","[0, 0, 28, 0, 0, 12, 40, 29, 30, 29, 21, 45]",0.047698259353637695,0.36920762062072754,quantile_0.9,"[0, 9, 1, 2, 8, 5, 2, 3, 2, 11, 1, 0]",45.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.0486907958984375,0.36672306060791016,quantile_0.9,"[0, 11, 9, 2, 6, 4, 2, 1, 1, 1, 2, 0]",40.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 30, 40, 30, 35, 32, 43]",0.04846596717834473,0.2776823043823242,quantile_0.9,"[0, 10, 11, 2, 7, 5, 1, 3, 2, 1, 3, 0]",41.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 31, 40, 34, 35, 34, 43]",0.04805183410644531,0.3218660354614258,quantile_0.9,"[0, 10, 9, 2, 8, 7, 2, 3, 1, 1, 1, 0]",39.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.048004150390625,0.3674502372741699,quantile_0.9,"[0, 7, 7, 5, 6, 4, 2, 2, 1, 1, 2, 0]",36.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 38, 34, 43]",0.04814481735229492,0.534451961517334,quantile_0.9,"[0, 7, 6, 2, 7, 3, 1, 2, 2, 1, 3, 0]",35.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.06072592735290527,0.4223909378051758,quantile_0.9,"[0, 7, 6, 4, 9, 4, 2, 1, 1, 1, 2, 0]",35.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 35, 34, 43]",0.048098087310791016,0.4147148132324219,quantile_0.9,"[0, 9, 10, 4, 10, 3, 2, 2, 1, 1, 1, 0]",39.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 36, 34, 43]",0.04865312576293945,0.3704822063446045,quantile_0.9,"[0, 10, 7, 5, 8, 5, 2, 1, 1, 1, 2, 0]",37.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 9, 12, 5, 11, 7, 2, 2, 2, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 39, 34, 43]",0.0529630184173584,0.15091896057128906,quantile_0.9,"[0, 9, 12, 5, 11, 7, 2, 2, 2, 1, 3, 0]",41.0
j10,8,43.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 6, 4, 8, 4, 1, 3, 1, 1, 3, 0]","[0, 12, 0, 10, 23, 27, 37, 40, 34, 43, 34, 44]","[0, 12, 0, 10, 23, 27, 31, 40, 31, 32, 6, 43]",0.048918724060058594,0.32262182235717773,quantile_0.9,"[0, 6, 6, 4, 8, 4, 1, 3, 1, 1, 3, 0]",35.0
j10,9,51.0,reactive_quantile_0.9,2,60,1,True,"[0, 5, 10, 1, 7, 8, 3, 5, 7, 7, 5, 0]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]",0.05097818374633789,0.3725700378417969,quantile_0.9,"[0, 5, 10, 1, 7, 8, 3, 5, 7, 7, 5, 0]",40.0
j10,9,51.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]",0.051156044006347656,0.20316267013549805,quantile_0.9,"[0, 6, 12, 2, 8, 9, 5, 9, 9, 7, 4, 0]",45.0
j10,9,49.0,reactive_quantile_0.9,2,60,1,True,"[0, 6, 11, 1, 8, 9, 4, 6, 12, 3, 4, 0]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]","[0, 0, 14, 11, 0, 13, 22, 31, 37, 34, 29, 47]",0.05176877975463867,0.32221198081970215,quantile_0.9,"[0, 6, 11, 1, 8, 9, 4, 6, 12, 3, 4, 0]",42.0
j10,9,51.0,reactive_quantile_0.9,2,60,1,True,"[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]","[0, 0, 14, 11, 0, 13, 22, 31, 41, 34, 29, 51]",0.0507662296295166,0.37099289894104004,quantile_0.9,"[0, 3, 7, 2, 11, 6, 4, 5, 10, 4, 2, 0]",40.0
