,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
0,j10_PSP_1,0,26,26,0.0,0.1386721134185791,0.01102900505065918,0.4151313304901123,0.016888141632080078,0.04882407188415527,feasible_and_dc,True
1,j10_PSP_2,0,inf,inf,,0.04555821418762207,0.0,0.0,0.0,0.0,infeasible,
2,j10_PSP_3,0,inf,inf,,0.05254793167114258,0.008136987686157227,0.2821381092071533,0.0,0.0,feasible_but_not_dc,
3,j10_PSP_4,0,inf,inf,,0.04898881912231445,0.008058786392211914,0.2773141860961914,0.0,0.0,feasible_but_not_dc,
4,j10_PSP_5,0,inf,inf,,0.05002188682556152,0.008105039596557617,0.2783951759338379,0.0,0.0,feasible_but_not_dc,
5,j10_PSP_6,0,inf,inf,,0.04721379280090332,0.0,0.0,0.0,0.0,infeasible,
6,j10_PSP_7,0,inf,inf,,0.048510074615478516,0.008368968963623047,0.27370429039001465,0.0,0.0,feasible_but_not_dc,
7,j10_PSP_8,0,inf,inf,,0.049063920974731445,0.048005104064941406,0.27425098419189453,0.0,0.0,feasible_but_not_dc,
8,j10_PSP_9,0,42,34,0.0,0.052124977111816406,0.009881019592285156,0.2801699638366699,0.01675891876220703,0.05065011978149414,feasible_and_dc,True
9,j10_PSP_10,0,28,24,0.0,0.09243392944335938,0.009923219680786133,0.27976489067077637,0.016083955764770508,0.054585933685302734,feasible_and_dc,True
10,j10_PSP_11,0,inf,inf,,0.05263710021972656,0.010909080505371094,0.2810821533203125,0.0,0.0,feasible_but_not_dc,
