,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb
730,j308_4,0,40,40,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03568291664123535,0.059519052505493164
731,j308_4,1,41,37,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03767108917236328,0.05292916297912598
732,j308_4,2,44,42,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03639388084411621,0.05376696586608887
733,j308_4,3,45,42,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03701305389404297,0.05507397651672363
734,j308_4,4,42,42,0.054901123046875,0.0231170654296875,0.3411891460418701,0.038056135177612305,0.05479288101196289
735,j308_4,5,36,36,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03921198844909668,0.05316972732543945
736,j308_4,6,40,39,0.054901123046875,0.0231170654296875,0.3411891460418701,0.037368059158325195,0.0584261417388916
737,j308_4,7,38,37,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03958606719970703,0.054666996002197266
738,j308_4,8,37,36,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03754305839538574,0.05709958076477051
739,j308_4,9,40,39,0.054901123046875,0.0231170654296875,0.3411891460418701,0.03799033164978027,0.05670619010925293
740,j308_5,0,58,58,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.03791093826293945,0.05256390571594238
741,j308_5,1,51,50,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.037724971771240234,0.05421328544616699
742,j308_5,2,53,52,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.0377349853515625,0.05262017250061035
743,j308_5,3,57,56,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.0377657413482666,0.05441403388977051
744,j308_5,4,56,56,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.03806304931640625,0.05428671836853027
745,j308_5,5,47,47,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.040537118911743164,0.056307077407836914
746,j308_5,6,55,52,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.03714704513549805,0.055283308029174805
747,j308_5,7,52,50,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.039550065994262695,0.05908608436584473
748,j308_5,8,48,46,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.03767991065979004,0.05367875099182129
749,j308_5,9,53,52,0.0565791130065918,0.02935194969177246,0.3218071460723877,0.039335012435913086,0.0547029972076416
750,j308_6,0,46,44,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.036293983459472656,0.05385875701904297
751,j308_6,1,47,42,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.03717803955078125,0.056175947189331055
752,j308_6,2,46,46,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.03778505325317383,0.055969953536987305
753,j308_6,3,44,42,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.040914058685302734,0.05499005317687988
754,j308_6,4,43,43,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.03760814666748047,0.054331064224243164
755,j308_6,5,43,39,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.036882877349853516,0.05645895004272461
756,j308_6,6,43,42,0.05257296562194824,0.02357006072998047,0.3219418525695801,0.03709578514099121,0.05211210250854492
