,instance_name,iteration,makespan_stnu,makespan_lb,gap_pi,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
0,j10_PSP_1,0,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.0035979747772216797,0.04765605926513672,feasible_and_dc,True
1,j10_PSP_1,1,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.0037641525268554688,0.04672098159790039,feasible_and_dc,True
2,j10_PSP_1,2,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.0036339759826660156,0.047677040100097656,feasible_and_dc,True
3,j10_PSP_1,3,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.0037987232208251953,0.05103302001953125,feasible_and_dc,True
4,j10_PSP_1,4,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.003895998001098633,0.05077004432678223,feasible_and_dc,True
5,j10_PSP_1,5,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.0037250518798828125,0.04948019981384277,feasible_and_dc,True
6,j10_PSP_1,6,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.003509998321533203,0.04857587814331055,feasible_and_dc,True
7,j10_PSP_1,7,27,27,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.0034868717193603516,0.053854942321777344,feasible_and_dc,True
8,j10_PSP_1,8,26,26,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.003659963607788086,0.05219292640686035,feasible_and_dc,True
9,j10_PSP_1,9,28,27,0.0,0.05513596534729004,0.010419845581054688,0.42528200149536133,0.00412297248840332,0.05108022689819336,feasible_and_dc,True
10,j10_PSP_2,0,inf,inf,,0.04664492607116699,0.0,0.0,0.0,0,infeasible,
11,j10_PSP_3,0,inf,inf,,0.054427146911621094,0.010790824890136719,0.3196389675140381,0.0,0,feasible_but_not_dc,
12,j10_PSP_4,0,inf,inf,,0.050956010818481445,0.009618043899536133,0.303682804107666,0.0,0,feasible_but_not_dc,
13,j10_PSP_5,0,inf,inf,,0.054431915283203125,0.008910894393920898,0.3385763168334961,0.0,0,feasible_but_not_dc,
14,j10_PSP_6,0,inf,inf,,0.06197309494018555,0.0,0.0,0.0,0,infeasible,
15,j10_PSP_7,0,inf,inf,,0.06397819519042969,0.010776042938232422,0.3540828227996826,0.0,0,feasible_but_not_dc,
16,j10_PSP_8,0,inf,inf,,0.058767080307006836,0.009543180465698242,0.3723759651184082,0.0,0,feasible_but_not_dc,
17,j10_PSP_9,0,49,44,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.0044708251953125,0.10669112205505371,feasible_and_dc,True
18,j10_PSP_9,1,43,41,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.005145072937011719,0.06292986869812012,feasible_and_dc,True
19,j10_PSP_9,2,46,38,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.0047740936279296875,0.0679628849029541,feasible_and_dc,True
20,j10_PSP_9,3,47,37,0.0,0.059721946716308594,0.009614944458007812,0.3215186595916748,0.004199981689453125,0.05732107162475586,feasible_and_dc,True
