,instance_folder,instance_name,sample,rel_regret,obj,obj_pi,method,time_limit_initial,time_limit_rescheduling,time_limit_pi
4727,j10,PSP95,27,4.545454545454546,46.0,44.0,reactive,60,10,60
4728,j10,PSP95,28,0.0,42.0,42.0,reactive,60,10,60
4729,j10,PSP95,29,0.0,48.0,48.0,reactive,60,10,60
4730,j10,PSP95,30,100.0,inf,49.0,reactive,60,10,60
4731,j10,PSP95,31,0.0,48.0,48.0,reactive,60,10,60
4732,j10,PSP95,32,2.127659574468085,48.0,47.0,reactive,60,10,60
4733,j10,PSP95,33,0.0,49.0,49.0,reactive,60,10,60
4734,j10,PSP95,34,0.0,47.0,47.0,reactive,60,10,60
4735,j10,PSP95,35,16.216216216216218,43.0,37.0,reactive,60,10,60
4736,j10,PSP95,36,16.216216216216218,43.0,37.0,reactive,60,10,60
4737,j10,PSP95,37,0.0,47.0,47.0,reactive,60,10,60
4738,j10,PSP95,38,0.0,50.0,50.0,reactive,60,10,60
4739,j10,PSP95,39,0.0,51.0,51.0,reactive,60,10,60
4740,j10,PSP95,40,100.0,inf,49.0,reactive,60,10,60
4741,j10,PSP95,41,16.216216216216218,43.0,37.0,reactive,60,10,60
4742,j10,PSP95,42,2.127659574468085,48.0,47.0,reactive,60,10,60
4743,j10,PSP95,43,2.2222222222222223,46.0,45.0,reactive,60,10,60
4744,j10,PSP95,44,0.0,46.0,46.0,reactive,60,10,60
4745,j10,PSP95,45,2.0833333333333335,49.0,48.0,reactive,60,10,60
4746,j10,PSP95,46,0.0,49.0,49.0,reactive,60,10,60
4747,j10,PSP95,47,14.285714285714286,48.0,42.0,reactive,60,10,60
4748,j10,PSP95,48,0.0,45.0,45.0,reactive,60,10,60
4749,j10,PSP95,49,0.0,43.0,43.0,reactive,60,10,60
4750,j10,PSP96,0,100.0,inf,52.0,reactive,60,10,60
4751,j10,PSP96,1,14.634146341463415,47.0,41.0,reactive,60,10,60
4752,j10,PSP96,2,100.0,inf,52.0,reactive,60,10,60
4753,j10,PSP96,3,100.0,inf,53.0,reactive,60,10,60
4754,j10,PSP96,4,2.1739130434782608,47.0,46.0,reactive,60,10,60
4755,j10,PSP96,5,100.0,inf,53.0,reactive,60,10,60
4756,j10,PSP96,6,2.0833333333333335,49.0,48.0,reactive,60,10,60
4757,j10,PSP96,7,100.0,inf,53.0,reactive,60,10,60
4758,j10,PSP96,8,100.0,inf,53.0,reactive,60,10,60
4759,j10,PSP96,9,10.416666666666666,53.0,48.0,reactive,60,10,60
4760,j10,PSP96,10,100.0,inf,53.0,reactive,60,10,60
4761,j10,PSP96,11,100.0,inf,52.0,reactive,60,10,60
4762,j10,PSP96,12,6.976744186046512,46.0,43.0,reactive,60,10,60
4763,j10,PSP96,13,100.0,inf,52.0,reactive,60,10,60
4764,j10,PSP96,14,100.0,inf,53.0,reactive,60,10,60
4765,j10,PSP96,15,100.0,inf,52.0,reactive,60,10,60
4766,j10,PSP96,16,0.0,49.0,49.0,reactive,60,10,60
4767,j10,PSP96,17,100.0,inf,50.0,reactive,60,10,60
4768,j10,PSP96,18,10.638297872340425,52.0,47.0,reactive,60,10,60
4769,j10,PSP96,19,13.636363636363637,50.0,44.0,reactive,60,10,60
4770,j10,PSP96,20,13.043478260869565,52.0,46.0,reactive,60,10,60
4771,j10,PSP96,21,2.127659574468085,48.0,47.0,reactive,60,10,60
4772,j10,PSP96,22,100.0,inf,53.0,reactive,60,10,60
4773,j10,PSP96,23,100.0,inf,52.0,reactive,60,10,60
4774,j10,PSP96,24,0.0,49.0,49.0,reactive,60,10,60
4775,j10,PSP96,25,100.0,inf,53.0,reactive,60,10,60
4776,j10,PSP96,26,10.204081632653061,54.0,49.0,reactive,60,10,60
4777,j10,PSP96,27,100.0,inf,49.0,reactive,60,10,60
4778,j10,PSP96,28,100.0,inf,52.0,reactive,60,10,60
4779,j10,PSP96,29,100.0,inf,53.0,reactive,60,10,60
4780,j10,PSP96,30,8.16326530612245,53.0,49.0,reactive,60,10,60
4781,j10,PSP96,31,4.25531914893617,49.0,47.0,reactive,60,10,60
4782,j10,PSP96,32,100.0,inf,47.0,reactive,60,10,60
4783,j10,PSP96,33,100.0,inf,47.0,reactive,60,10,60
4784,j10,PSP96,34,18.6046511627907,51.0,43.0,reactive,60,10,60
4785,j10,PSP96,35,100.0,inf,53.0,reactive,60,10,60
4786,j10,PSP96,36,100.0,inf,53.0,reactive,60,10,60
4787,j10,PSP96,37,15.555555555555555,52.0,45.0,reactive,60,10,60
4788,j10,PSP96,38,2.127659574468085,48.0,47.0,reactive,60,10,60
4789,j10,PSP96,39,100.0,inf,53.0,reactive,60,10,60
4790,j10,PSP96,40,4.081632653061225,51.0,49.0,reactive,60,10,60
4791,j10,PSP96,41,100.0,inf,53.0,reactive,60,10,60
4792,j10,PSP96,42,100.0,inf,52.0,reactive,60,10,60
4793,j10,PSP96,43,4.081632653061225,51.0,49.0,reactive,60,10,60
4794,j10,PSP96,44,0.0,49.0,49.0,reactive,60,10,60
4795,j10,PSP96,45,10.869565217391305,51.0,46.0,reactive,60,10,60
4796,j10,PSP96,46,100.0,inf,52.0,reactive,60,10,60
4797,j10,PSP96,47,2.127659574468085,48.0,47.0,reactive,60,10,60
4798,j10,PSP96,48,100.0,inf,52.0,reactive,60,10,60
4799,j10,PSP96,49,6.521739130434782,49.0,46.0,reactive,60,10,60
4800,j10,PSP97,0,0.0,61.0,61.0,reactive,60,10,60
4801,j10,PSP97,1,0.0,61.0,61.0,reactive,60,10,60
4802,j10,PSP97,2,0.0,61.0,61.0,reactive,60,10,60
4803,j10,PSP97,3,100.0,inf,61.0,reactive,60,10,60
4804,j10,PSP97,4,100.0,inf,61.0,reactive,60,10,60
4805,j10,PSP97,5,0.0,61.0,61.0,reactive,60,10,60
4806,j10,PSP97,6,0.0,61.0,61.0,reactive,60,10,60
4807,j10,PSP97,7,100.0,inf,61.0,reactive,60,10,60
4808,j10,PSP97,8,0.0,61.0,61.0,reactive,60,10,60
4809,j10,PSP97,9,100.0,inf,61.0,reactive,60,10,60
4810,j10,PSP97,10,100.0,inf,61.0,reactive,60,10,60
4811,j10,PSP97,11,100.0,inf,61.0,reactive,60,10,60
4812,j10,PSP97,12,0.0,61.0,61.0,reactive,60,10,60
4813,j10,PSP97,13,100.0,inf,61.0,reactive,60,10,60
4814,j10,PSP97,14,0.0,61.0,61.0,reactive,60,10,60
4815,j10,PSP97,15,100.0,inf,61.0,reactive,60,10,60
4816,j10,PSP97,16,100.0,inf,61.0,reactive,60,10,60
4817,j10,PSP97,17,0.0,61.0,61.0,reactive,60,10,60
4818,j10,PSP97,18,100.0,inf,61.0,reactive,60,10,60
4819,j10,PSP97,19,100.0,inf,61.0,reactive,60,10,60
4820,j10,PSP97,20,100.0,inf,61.0,reactive,60,10,60
4821,j10,PSP97,21,100.0,inf,61.0,reactive,60,10,60
4822,j10,PSP97,22,0.0,61.0,61.0,reactive,60,10,60
4823,j10,PSP97,23,100.0,inf,61.0,reactive,60,10,60
4824,j10,PSP97,24,100.0,inf,61.0,reactive,60,10,60
4825,j10,PSP97,25,0.0,61.0,61.0,reactive,60,10,60
4826,j10,PSP97,26,0.0,61.0,61.0,reactive,60,10,60
4827,j10,PSP97,27,0.0,61.0,61.0,reactive,60,10,60
4828,j10,PSP97,28,0.0,61.0,61.0,reactive,60,10,60
4829,j10,PSP97,29,100.0,inf,61.0,reactive,60,10,60
4830,j10,PSP97,30,0.0,61.0,61.0,reactive,60,10,60
4831,j10,PSP97,31,0.0,61.0,61.0,reactive,60,10,60
4832,j10,PSP97,32,100.0,inf,61.0,reactive,60,10,60
4833,j10,PSP97,33,0.0,61.0,61.0,reactive,60,10,60
4834,j10,PSP97,34,100.0,inf,61.0,reactive,60,10,60
4835,j10,PSP97,35,0.0,61.0,61.0,reactive,60,10,60
4836,j10,PSP97,36,100.0,inf,61.0,reactive,60,10,60
4837,j10,PSP97,37,100.0,inf,61.0,reactive,60,10,60
4838,j10,PSP97,38,0.0,61.0,61.0,reactive,60,10,60
4839,j10,PSP97,39,0.0,61.0,61.0,reactive,60,10,60
4840,j10,PSP97,40,0.0,61.0,61.0,reactive,60,10,60
4841,j10,PSP97,41,0.0,61.0,61.0,reactive,60,10,60
4842,j10,PSP97,42,100.0,inf,61.0,reactive,60,10,60
4843,j10,PSP97,43,0.0,61.0,61.0,reactive,60,10,60
4844,j10,PSP97,44,0.0,61.0,61.0,reactive,60,10,60
4845,j10,PSP97,45,0.0,61.0,61.0,reactive,60,10,60
4846,j10,PSP97,46,0.0,61.0,61.0,reactive,60,10,60
4847,j10,PSP97,47,100.0,inf,61.0,reactive,60,10,60
4848,j10,PSP97,48,0.0,61.0,61.0,reactive,60,10,60
4849,j10,PSP97,49,100.0,inf,61.0,reactive,60,10,60
4850,j10,PSP98,0,0.0,inf,inf,reactive,60,10,60
4851,j10,PSP98,1,0.0,inf,inf,reactive,60,10,60
4852,j10,PSP98,2,0.0,inf,inf,reactive,60,10,60
4853,j10,PSP98,3,0.0,inf,inf,reactive,60,10,60
4854,j10,PSP98,4,0.0,inf,inf,reactive,60,10,60
4855,j10,PSP98,5,0.0,inf,inf,reactive,60,10,60
4856,j10,PSP98,6,0.0,inf,inf,reactive,60,10,60
4857,j10,PSP98,7,0.0,inf,inf,reactive,60,10,60
4858,j10,PSP98,8,0.0,inf,inf,reactive,60,10,60
4859,j10,PSP98,9,0.0,inf,inf,reactive,60,10,60
4860,j10,PSP98,10,0.0,inf,inf,reactive,60,10,60
4861,j10,PSP98,11,0.0,inf,inf,reactive,60,10,60
4862,j10,PSP98,12,0.0,inf,inf,reactive,60,10,60
4863,j10,PSP98,13,0.0,inf,inf,reactive,60,10,60
4864,j10,PSP98,14,0.0,inf,inf,reactive,60,10,60
4865,j10,PSP98,15,0.0,inf,inf,reactive,60,10,60
4866,j10,PSP98,16,0.0,inf,inf,reactive,60,10,60
4867,j10,PSP98,17,0.0,inf,inf,reactive,60,10,60
4868,j10,PSP98,18,0.0,inf,inf,reactive,60,10,60
4869,j10,PSP98,19,0.0,inf,inf,reactive,60,10,60
4870,j10,PSP98,20,0.0,inf,inf,reactive,60,10,60
4871,j10,PSP98,21,0.0,inf,inf,reactive,60,10,60
4872,j10,PSP98,22,0.0,inf,inf,reactive,60,10,60
4873,j10,PSP98,23,0.0,inf,inf,reactive,60,10,60
4874,j10,PSP98,24,0.0,inf,inf,reactive,60,10,60
4875,j10,PSP98,25,0.0,inf,inf,reactive,60,10,60
4876,j10,PSP98,26,0.0,inf,inf,reactive,60,10,60
4877,j10,PSP98,27,0.0,inf,inf,reactive,60,10,60
4878,j10,PSP98,28,0.0,inf,inf,reactive,60,10,60
4879,j10,PSP98,29,0.0,inf,inf,reactive,60,10,60
4880,j10,PSP98,30,0.0,inf,inf,reactive,60,10,60
4881,j10,PSP98,31,0.0,inf,inf,reactive,60,10,60
4882,j10,PSP98,32,0.0,inf,inf,reactive,60,10,60
4883,j10,PSP98,33,0.0,inf,inf,reactive,60,10,60
4884,j10,PSP98,34,0.0,inf,inf,reactive,60,10,60
4885,j10,PSP98,35,0.0,inf,inf,reactive,60,10,60
4886,j10,PSP98,36,0.0,inf,inf,reactive,60,10,60
4887,j10,PSP98,37,0.0,inf,inf,reactive,60,10,60
4888,j10,PSP98,38,0.0,inf,inf,reactive,60,10,60
4889,j10,PSP98,39,0.0,inf,inf,reactive,60,10,60
4890,j10,PSP98,40,0.0,inf,inf,reactive,60,10,60
4891,j10,PSP98,41,0.0,inf,inf,reactive,60,10,60
4892,j10,PSP98,42,0.0,inf,inf,reactive,60,10,60
4893,j10,PSP98,43,0.0,inf,inf,reactive,60,10,60
4894,j10,PSP98,44,0.0,inf,inf,reactive,60,10,60
4895,j10,PSP98,45,0.0,inf,inf,reactive,60,10,60
4896,j10,PSP98,46,0.0,inf,inf,reactive,60,10,60
4897,j10,PSP98,47,0.0,inf,inf,reactive,60,10,60
4898,j10,PSP98,48,0.0,inf,inf,reactive,60,10,60
4899,j10,PSP98,49,0.0,inf,inf,reactive,60,10,60
4900,j10,PSP99,0,0.0,inf,inf,reactive,60,10,60
4901,j10,PSP99,1,0.0,41.0,41.0,reactive,60,10,60
4902,j10,PSP99,2,0.0,42.0,42.0,reactive,60,10,60
4903,j10,PSP99,3,0.0,36.0,36.0,reactive,60,10,60
4904,j10,PSP99,4,2.7027027027027026,38.0,37.0,reactive,60,10,60
4905,j10,PSP99,5,100.0,inf,42.0,reactive,60,10,60
4906,j10,PSP99,6,0.0,37.0,37.0,reactive,60,10,60
4907,j10,PSP99,7,0.0,39.0,39.0,reactive,60,10,60
4908,j10,PSP99,8,100.0,inf,43.0,reactive,60,10,60
4909,j10,PSP99,9,100.0,inf,43.0,reactive,60,10,60
4910,j10,PSP99,10,100.0,inf,43.0,reactive,60,10,60
4911,j10,PSP99,11,0.0,41.0,41.0,reactive,60,10,60
4912,j10,PSP99,12,0.0,38.0,38.0,reactive,60,10,60
4913,j10,PSP99,13,100.0,inf,43.0,reactive,60,10,60
4914,j10,PSP99,14,100.0,inf,43.0,reactive,60,10,60
4915,j10,PSP99,15,0.0,38.0,38.0,reactive,60,10,60
4916,j10,PSP99,16,100.0,inf,42.0,reactive,60,10,60
4917,j10,PSP99,17,2.4390243902439024,42.0,41.0,reactive,60,10,60
4918,j10,PSP99,18,100.0,inf,42.0,reactive,60,10,60
4919,j10,PSP99,19,100.0,inf,42.0,reactive,60,10,60
4920,j10,PSP99,20,0.0,39.0,39.0,reactive,60,10,60
4921,j10,PSP99,21,2.5,41.0,40.0,reactive,60,10,60
4922,j10,PSP99,22,100.0,inf,42.0,reactive,60,10,60
4923,j10,PSP99,23,0.0,39.0,39.0,reactive,60,10,60
4924,j10,PSP99,24,100.0,inf,43.0,reactive,60,10,60
4925,j10,PSP99,25,2.7777777777777777,37.0,36.0,reactive,60,10,60
4926,j10,PSP99,26,0.0,41.0,41.0,reactive,60,10,60
4927,j10,PSP99,27,0.0,inf,inf,reactive,60,10,60
4928,j10,PSP99,28,2.7027027027027026,38.0,37.0,reactive,60,10,60
4929,j10,PSP99,29,0.0,inf,inf,reactive,60,10,60
4930,j10,PSP99,30,0.0,inf,inf,reactive,60,10,60
4931,j10,PSP99,31,100.0,inf,43.0,reactive,60,10,60
4932,j10,PSP99,32,100.0,inf,42.0,reactive,60,10,60
4933,j10,PSP99,33,100.0,inf,42.0,reactive,60,10,60
4934,j10,PSP99,34,2.5,41.0,40.0,reactive,60,10,60
4935,j10,PSP99,35,0.0,inf,inf,reactive,60,10,60
4936,j10,PSP99,36,0.0,39.0,39.0,reactive,60,10,60
4937,j10,PSP99,37,0.0,inf,inf,reactive,60,10,60
4938,j10,PSP99,38,0.0,inf,inf,reactive,60,10,60
4939,j10,PSP99,39,0.0,inf,inf,reactive,60,10,60
4940,j10,PSP99,40,2.7777777777777777,37.0,36.0,reactive,60,10,60
4941,j10,PSP99,41,0.0,38.0,38.0,reactive,60,10,60
4942,j10,PSP99,42,0.0,inf,inf,reactive,60,10,60
4943,j10,PSP99,43,2.5,41.0,40.0,reactive,60,10,60
4944,j10,PSP99,44,0.0,39.0,39.0,reactive,60,10,60
4945,j10,PSP99,45,0.0,39.0,39.0,reactive,60,10,60
4946,j10,PSP99,46,2.6315789473684212,39.0,38.0,reactive,60,10,60
4947,j10,PSP99,47,2.5641025641025643,40.0,39.0,reactive,60,10,60
4948,j10,PSP99,48,100.0,inf,43.0,reactive,60,10,60
4949,j10,PSP99,49,0.0,inf,inf,reactive,60,10,60
4950,j10,PSP100,0,14.285714285714286,48.0,42.0,reactive,60,10,60
4951,j10,PSP100,1,0.0,42.0,42.0,reactive,60,10,60
4952,j10,PSP100,2,100.0,inf,44.0,reactive,60,10,60
4953,j10,PSP100,3,0.0,50.0,50.0,reactive,60,10,60
4954,j10,PSP100,4,100.0,inf,41.0,reactive,60,10,60
4955,j10,PSP100,5,2.4390243902439024,42.0,41.0,reactive,60,10,60
4956,j10,PSP100,6,8.88888888888889,49.0,45.0,reactive,60,10,60
4957,j10,PSP100,7,100.0,inf,50.0,reactive,60,10,60
4958,j10,PSP100,8,100.0,inf,45.0,reactive,60,10,60
4959,j10,PSP100,9,5.2631578947368425,40.0,38.0,reactive,60,10,60
4960,j10,PSP100,10,15.555555555555555,52.0,45.0,reactive,60,10,60
4961,j10,PSP100,11,100.0,inf,45.0,reactive,60,10,60
4962,j10,PSP100,12,0.0,40.0,40.0,reactive,60,10,60
4963,j10,PSP100,13,9.523809523809524,46.0,42.0,reactive,60,10,60
4964,j10,PSP100,14,7.317073170731708,44.0,41.0,reactive,60,10,60
4965,j10,PSP100,15,0.0,41.0,41.0,reactive,60,10,60
4966,j10,PSP100,16,100.0,inf,43.0,reactive,60,10,60
4967,j10,PSP100,17,2.4390243902439024,42.0,41.0,reactive,60,10,60
4968,j10,PSP100,18,0.0,39.0,39.0,reactive,60,10,60
4969,j10,PSP100,19,5.555555555555555,38.0,36.0,reactive,60,10,60
4970,j10,PSP100,20,0.0,46.0,46.0,reactive,60,10,60
4971,j10,PSP100,21,100.0,inf,43.0,reactive,60,10,60
4972,j10,PSP100,22,13.88888888888889,41.0,36.0,reactive,60,10,60
4973,j10,PSP100,23,4.761904761904762,44.0,42.0,reactive,60,10,60
4974,j10,PSP100,24,100.0,inf,46.0,reactive,60,10,60
4975,j10,PSP100,25,11.627906976744185,48.0,43.0,reactive,60,10,60
4976,j10,PSP100,26,7.317073170731708,44.0,41.0,reactive,60,10,60
4977,j10,PSP100,27,9.75609756097561,45.0,41.0,reactive,60,10,60
4978,j10,PSP100,28,100.0,inf,43.0,reactive,60,10,60
4979,j10,PSP100,29,9.090909090909092,48.0,44.0,reactive,60,10,60
4980,j10,PSP100,30,2.7027027027027026,38.0,37.0,reactive,60,10,60
4981,j10,PSP100,31,11.904761904761905,47.0,42.0,reactive,60,10,60
4982,j10,PSP100,32,100.0,inf,43.0,reactive,60,10,60
4983,j10,PSP100,33,0.0,39.0,39.0,reactive,60,10,60
4984,j10,PSP100,34,100.0,inf,44.0,reactive,60,10,60
4985,j10,PSP100,35,4.545454545454546,46.0,44.0,reactive,60,10,60
4986,j10,PSP100,36,100.0,inf,44.0,reactive,60,10,60
4987,j10,PSP100,37,11.904761904761905,47.0,42.0,reactive,60,10,60
4988,j10,PSP100,38,100.0,inf,45.0,reactive,60,10,60
4989,j10,PSP100,39,10.256410256410257,43.0,39.0,reactive,60,10,60
4990,j10,PSP100,40,0.0,43.0,43.0,reactive,60,10,60
4991,j10,PSP100,41,29.545454545454547,57.0,44.0,reactive,60,10,60
4992,j10,PSP100,42,0.0,42.0,42.0,reactive,60,10,60
4993,j10,PSP100,43,6.976744186046512,46.0,43.0,reactive,60,10,60
4994,j10,PSP100,44,100.0,inf,49.0,reactive,60,10,60
4995,j10,PSP100,45,0.0,41.0,41.0,reactive,60,10,60
4996,j10,PSP100,46,16.666666666666668,49.0,42.0,reactive,60,10,60
4997,j10,PSP100,47,11.627906976744185,48.0,43.0,reactive,60,10,60
4998,j10,PSP100,48,0.0,46.0,46.0,reactive,60,10,60
4999,j10,PSP100,49,100.0,inf,45.0,reactive,60,10,60
5000,j10,PSP101,0,0.0,60.0,60.0,reactive,60,10,60
5001,j10,PSP101,1,0.0,61.0,61.0,reactive,60,10,60
5002,j10,PSP101,2,0.0,61.0,61.0,reactive,60,10,60
5003,j10,PSP101,3,1.694915254237288,60.0,59.0,reactive,60,10,60
5004,j10,PSP101,4,5.357142857142857,59.0,56.0,reactive,60,10,60
5005,j10,PSP101,5,7.547169811320755,57.0,53.0,reactive,60,10,60
5006,j10,PSP101,6,0.0,60.0,60.0,reactive,60,10,60
5007,j10,PSP101,7,0.0,61.0,61.0,reactive,60,10,60
5008,j10,PSP101,8,100.0,inf,61.0,reactive,60,10,60
5009,j10,PSP101,9,9.090909090909092,60.0,55.0,reactive,60,10,60
5010,j10,PSP101,10,0.0,60.0,60.0,reactive,60,10,60
5011,j10,PSP101,11,0.0,60.0,60.0,reactive,60,10,60
5012,j10,PSP101,12,15.09433962264151,61.0,53.0,reactive,60,10,60
5013,j10,PSP101,13,0.0,inf,inf,reactive,60,10,60
5014,j10,PSP101,14,9.090909090909092,60.0,55.0,reactive,60,10,60
5015,j10,PSP101,15,1.639344262295082,62.0,61.0,reactive,60,10,60
5016,j10,PSP101,16,0.0,inf,inf,reactive,60,10,60
5017,j10,PSP101,17,15.686274509803921,59.0,51.0,reactive,60,10,60
5018,j10,PSP101,18,100.0,inf,62.0,reactive,60,10,60
5019,j10,PSP101,19,0.0,inf,inf,reactive,60,10,60
5020,j10,PSP101,20,0.0,inf,inf,reactive,60,10,60
5021,j10,PSP101,21,100.0,inf,58.0,reactive,60,10,60
5022,j10,PSP101,22,0.0,63.0,63.0,reactive,60,10,60
5023,j10,PSP101,23,0.0,inf,inf,reactive,60,10,60
5024,j10,PSP101,24,100.0,inf,57.0,reactive,60,10,60
5025,j10,PSP101,25,100.0,inf,54.0,reactive,60,10,60
5026,j10,PSP101,26,100.0,inf,56.0,reactive,60,10,60
5027,j10,PSP101,27,0.0,61.0,61.0,reactive,60,10,60
5028,j10,PSP101,28,100.0,inf,60.0,reactive,60,10,60
5029,j10,PSP101,29,0.0,inf,inf,reactive,60,10,60
5030,j10,PSP101,30,0.0,inf,inf,reactive,60,10,60
5031,j10,PSP101,31,0.0,62.0,62.0,reactive,60,10,60
5032,j10,PSP101,32,15.384615384615385,60.0,52.0,reactive,60,10,60
5033,j10,PSP101,33,100.0,inf,51.0,reactive,60,10,60
5034,j10,PSP101,34,0.0,inf,inf,reactive,60,10,60
5035,j10,PSP101,35,1.6666666666666667,61.0,60.0,reactive,60,10,60
5036,j10,PSP101,36,0.0,inf,inf,reactive,60,10,60
5037,j10,PSP101,37,13.72549019607843,58.0,51.0,reactive,60,10,60
5038,j10,PSP101,38,0.0,inf,inf,reactive,60,10,60
5039,j10,PSP101,39,100.0,inf,53.0,reactive,60,10,60
5040,j10,PSP101,40,9.090909090909092,60.0,55.0,reactive,60,10,60
5041,j10,PSP101,41,0.0,inf,inf,reactive,60,10,60
5042,j10,PSP101,42,17.647058823529413,60.0,51.0,reactive,60,10,60
5043,j10,PSP101,43,100.0,inf,53.0,reactive,60,10,60
5044,j10,PSP101,44,13.461538461538462,59.0,52.0,reactive,60,10,60
5045,j10,PSP101,45,17.647058823529413,60.0,51.0,reactive,60,10,60
5046,j10,PSP101,46,100.0,inf,56.0,reactive,60,10,60
5047,j10,PSP101,47,0.0,inf,inf,reactive,60,10,60
5048,j10,PSP101,48,1.6129032258064515,63.0,62.0,reactive,60,10,60
5049,j10,PSP101,49,0.0,inf,inf,reactive,60,10,60
5050,j10,PSP102,0,17.073170731707318,48.0,41.0,reactive,60,10,60
5051,j10,PSP102,1,19.51219512195122,49.0,41.0,reactive,60,10,60
5052,j10,PSP102,2,100.0,inf,55.0,reactive,60,10,60
5053,j10,PSP102,3,10.638297872340425,52.0,47.0,reactive,60,10,60
5054,j10,PSP102,4,100.0,inf,60.0,reactive,60,10,60
5055,j10,PSP102,5,0.0,53.0,53.0,reactive,60,10,60
5056,j10,PSP102,6,21.951219512195124,50.0,41.0,reactive,60,10,60
5057,j10,PSP102,7,100.0,inf,62.0,reactive,60,10,60
5058,j10,PSP102,8,13.461538461538462,59.0,52.0,reactive,60,10,60
5059,j10,PSP102,9,15.384615384615385,60.0,52.0,reactive,60,10,60
5060,j10,PSP102,10,100.0,inf,53.0,reactive,60,10,60
5061,j10,PSP102,11,13.333333333333334,51.0,45.0,reactive,60,10,60
5062,j10,PSP102,12,27.5,51.0,40.0,reactive,60,10,60
5063,j10,PSP102,13,25.641025641025642,49.0,39.0,reactive,60,10,60
5064,j10,PSP102,14,100.0,inf,53.0,reactive,60,10,60
5065,j10,PSP102,15,10.638297872340425,52.0,47.0,reactive,60,10,60
5066,j10,PSP102,16,100.0,inf,53.0,reactive,60,10,60
5067,j10,PSP102,17,100.0,inf,53.0,reactive,60,10,60
5068,j10,PSP102,18,13.333333333333334,51.0,45.0,reactive,60,10,60
5069,j10,PSP102,19,100.0,inf,53.0,reactive,60,10,60
5070,j10,PSP102,20,100.0,inf,53.0,reactive,60,10,60
5071,j10,PSP102,21,100.0,inf,53.0,reactive,60,10,60
5072,j10,PSP102,22,17.073170731707318,48.0,41.0,reactive,60,10,60
5073,j10,PSP102,23,100.0,inf,58.0,reactive,60,10,60
5074,j10,PSP102,24,100.0,inf,53.0,reactive,60,10,60
5075,j10,PSP102,25,2.127659574468085,48.0,47.0,reactive,60,10,60
5076,j10,PSP102,26,100.0,inf,62.0,reactive,60,10,60
5077,j10,PSP102,27,100.0,inf,53.0,reactive,60,10,60
5078,j10,PSP102,28,100.0,inf,53.0,reactive,60,10,60
5079,j10,PSP102,29,17.94871794871795,46.0,39.0,reactive,60,10,60
5080,j10,PSP102,30,2.0,51.0,50.0,reactive,60,10,60
5081,j10,PSP102,31,100.0,inf,53.0,reactive,60,10,60
5082,j10,PSP102,32,16.27906976744186,50.0,43.0,reactive,60,10,60
5083,j10,PSP102,33,10.909090909090908,61.0,55.0,reactive,60,10,60
5084,j10,PSP102,34,1.8181818181818181,56.0,55.0,reactive,60,10,60
5085,j10,PSP102,35,22.5,49.0,40.0,reactive,60,10,60
5086,j10,PSP102,36,3.9215686274509802,53.0,51.0,reactive,60,10,60
5087,j10,PSP102,37,0.0,65.0,65.0,reactive,60,10,60
5088,j10,PSP102,38,16.27906976744186,50.0,43.0,reactive,60,10,60
5089,j10,PSP102,39,6.25,51.0,48.0,reactive,60,10,60
5090,j10,PSP102,40,100.0,inf,53.0,reactive,60,10,60
5091,j10,PSP102,41,12.76595744680851,53.0,47.0,reactive,60,10,60
5092,j10,PSP102,42,100.0,inf,53.0,reactive,60,10,60
5093,j10,PSP102,43,2.0408163265306123,50.0,49.0,reactive,60,10,60
5094,j10,PSP102,44,100.0,inf,60.0,reactive,60,10,60
5095,j10,PSP102,45,5.882352941176471,54.0,51.0,reactive,60,10,60
5096,j10,PSP102,46,100.0,inf,56.0,reactive,60,10,60
5097,j10,PSP102,47,11.363636363636363,49.0,44.0,reactive,60,10,60
5098,j10,PSP102,48,0.0,53.0,53.0,reactive,60,10,60
5099,j10,PSP102,49,0.0,58.0,58.0,reactive,60,10,60
5100,j10,PSP103,0,0.0,16.0,16.0,reactive,60,10,60
5101,j10,PSP103,1,6.25,17.0,16.0,reactive,60,10,60
5102,j10,PSP103,2,0.0,17.0,17.0,reactive,60,10,60
5103,j10,PSP103,3,0.0,17.0,17.0,reactive,60,10,60
5104,j10,PSP103,4,5.555555555555555,19.0,18.0,reactive,60,10,60
5105,j10,PSP103,5,5.882352941176471,18.0,17.0,reactive,60,10,60
5106,j10,PSP103,6,0.0,17.0,17.0,reactive,60,10,60
5107,j10,PSP103,7,11.764705882352942,19.0,17.0,reactive,60,10,60
5108,j10,PSP103,8,5.2631578947368425,20.0,19.0,reactive,60,10,60
5109,j10,PSP103,9,6.25,17.0,16.0,reactive,60,10,60
5110,j10,PSP103,10,100.0,inf,18.0,reactive,60,10,60
5111,j10,PSP103,11,0.0,18.0,18.0,reactive,60,10,60
5112,j10,PSP103,12,0.0,17.0,17.0,reactive,60,10,60
5113,j10,PSP103,13,0.0,16.0,16.0,reactive,60,10,60
5114,j10,PSP103,14,0.0,19.0,19.0,reactive,60,10,60
5115,j10,PSP103,15,0.0,17.0,17.0,reactive,60,10,60
5116,j10,PSP103,16,0.0,19.0,19.0,reactive,60,10,60
5117,j10,PSP103,17,12.5,18.0,16.0,reactive,60,10,60
5118,j10,PSP103,18,12.5,18.0,16.0,reactive,60,10,60
5119,j10,PSP103,19,5.555555555555555,19.0,18.0,reactive,60,10,60
